Transaction_ID,Customer_ID,Date_of_Birth,Gender,Email,Phone_Number,Address,Signup_Date,Purchase_DateTime,Product_ID,Product_Category,Product_Price,Quantity,Discount_Code,Payment_Method,Device_Used,Delivery_Time_days,Customer_Satisfaction,Review_Text
T100113,C1746,1971-08-02,Female,crystal.johnson@gmail.com,+92-310-3981886,"Peshawar, Khyber Pakhtunkhwa",2023-05-03,2024-12-05 01:12:09,P540,Electronics,29222.41,4,,Credit Card,Mobile,10,2,Argue walk community discuss ok show staff.
T100114,C1250,1964-03-01,Female,garrett.lin@outlook.com,+92-325-4151566,"Lahore, Punjab",2021-07-22,2025-02-06 14:44:46,P529,Electronics,22007.95,4,FREESHIP,Debit Card,Tablet,5,10,Dog describe respond week.
T100115,C1167,1994-10-01,Male,diana.may@gmail.com,+92-304-3407905,"Hyderabad, Sindh",2023-11-13,2024-12-27 17:20:28,P661,Home Decor,43661.03,2,DISCOUNT5,Credit Card,Mobile,1,5,Another music learn.
T100116,C1473,1980-06-13,Male,william.herrera@yahoo.com,+92-304-8153721,"Sialkot, Punjab",2025-01-21,2025-07-14 09:04:38,P307,Beauty,30971.93,1,FREESHIP,Cash,Desktop,10,7,
T100117,C1388,1969-11-01,Female,ashley.waller@hotmail.com,+92-315-8634038,"Faisalabad, Punjab",2020-12-25,2025-10-13 12:50:16,P401,Groceries,26978.8,5,DISCOUNT5,Credit Card,Mobile,4,9,
T100118,C1276,2000-09-02,Female,victor.baker@outlook.com,+92-341-7752901,"Rawalpindi, Punjab",2024-05-26,2025-09-23 12:19:01,P667,Groceries,43710.77,3,DISCOUNT5,Bank Transfer,Tablet,7,8,
T100119,C1947,1968-03-01,Male,jeffrey.chandler@gmail.com,+92-306-9837877,"Quetta, Balochistan",2022-04-15,2025-10-15 18:04:50,P244,Clothing,7277.76,2,DISCOUNT5,Cash,Tablet,4,8,
T100120,C1655,1972-11-25,Female,larry.dixon@gmail.com,+92-308-1197778,"Karachi, Sindh",2023-12-15,2025-09-24 00:02:58,P486,Clothing,32012.72,2,,JazzCash,Mobile,7,5,Special something true administration lawyer clear clear someone fall thing around sport reveal.
T100121,C1704,1986-11-03,Female,kenneth.scott@yahoo.com,+92-338-2673190,"Multan, Punjab",2022-12-31,2024-12-21 17:51:19,P647,Toys,15267.15,4,,Debit Card,Desktop,5,10,
T100122,C1570,1965-02-25,Female,april.frost@outlook.com,+92-324-7442292,"Islamabad, Capital Territory",2022-06-25,2025-09-13 05:16:09,P843,Home Decor,38943.29,4,NEW10,Debit Card,Mobile,7,3,Produce national role when story live player manager station including performance.
T100123,C1224,1987-10-27,Female,michelle.harmon@gmail.com,+92-301-2846089,"Peshawar, Khyber Pakhtunkhwa",2025-03-20,2025-03-13 09:28:55,P681,Groceries,13497.08,1,DISCOUNT5,Easypaisa,Tablet,1,10,Very consumer enough hit policy dinner their key.
T100124,C1701,1967-08-01,Male,helen.jones@hotmail.com,+92-300-1733836,"Rawalpindi, Punjab",2023-03-26,2025-10-10 02:00:30,P678,Toys,21432.31,5,NEW10,Cash,Desktop,6,5,Pick fund the ask choose out sort once read.
T100125,C1332,2004-10-07,Female,erin.edwards@gmail.com,+92-308-5166503,"Multan, Punjab",2025-04-10,2025-03-10 01:18:28,P736,Toys,14737.74,3,SALE20,Debit Card,Desktop,10,5,Hour move Republican trip right challenge easy eat could of wait.
T100126,C1863,1988-08-26,Female,michelle.evans@hotmail.com,+92-349-2402500,"Lahore, Punjab",2021-01-17,2024-12-03 16:31:41,P514,Groceries,20718.28,5,,JazzCash,Mobile,6,10,Between be without budget.
T100127,C1786,1974-01-30,Male,jason.powell@gmail.com,+92-317-3393028,"Karachi, Sindh",2025-01-05,2025-01-26 17:02:48,P263,Beauty,23756.83,5,,JazzCash,Mobile,6,10,Whole among recent work need southern sea anyone trouble wish.
T100128,C1794,1963-10-26,Male,cameron.fisher@outlook.com,+92-340-1226440,"Karachi, Sindh",2023-07-23,2024-11-08 23:03:14,P497,Books,40548.22,4,,Credit Card,Mobile,2,4,Lawyer anyone station fact.
T100129,C1057,1968-05-12,Male,megan.orr@outlook.com,+92-300-2784071,"Faisalabad, Punjab",2022-04-08,2025-03-12 14:49:16,P721,Home Decor,1432.04,5,,Debit Card,Desktop,7,2,
T100130,C1234,1998-01-17,Female,elizabeth.kelley@outlook.com,+92-334-6677240,"Peshawar, Khyber Pakhtunkhwa",2021-04-16,2025-03-18 19:30:56,P570,Sports,38111.87,4,DISCOUNT5,Bank Transfer,Desktop,2,4,Something usually.
T100131,C1841,1960-11-19,Female,dustin.jordan@hotmail.com,+92-345-2425479,"Islamabad, Capital Territory",2022-11-17,2025-05-12 09:59:50,P903,Sports,11748.75,3,SALE20,Credit Card,Mobile,2,7,
T100132,C1032,1989-12-25,Male,mary.marshall@outlook.com,+92-312-3335893,"Quetta, Balochistan",2023-06-16,2024-11-19 22:04:46,P115,Sports,38653.13,4,,Credit Card,Tablet,4,8,
T100133,C1824,2004-01-26,Female,daniel.kennedy@hotmail.com,+92-330-8454556,"Quetta, Balochistan",2023-02-01,2025-05-28 10:32:49,P640,Sports,36336.34,2,FREESHIP,Credit Card,Desktop,4,6,Character billion will pay reason condition five though share management common center man.
T100134,C1323,2005-11-06,Female,rebecca.jackson@hotmail.com,+92-310-6157064,"Peshawar, Khyber Pakhtunkhwa",2024-08-31,2025-01-25 01:24:32,P339,Groceries,21478.19,5,SALE20,Credit Card,Desktop,10,8,Security economic newspaper consider again tax change both.
T100135,C1410,1969-06-04,Male,jose.schultz@hotmail.com,+92-321-9034749,"Multan, Punjab",2024-07-13,2025-07-10 19:01:22,P652,Groceries,15048.52,2,DISCOUNT5,Bank Transfer,Tablet,6,3,Heavy fly specific opportunity.
T100136,C1274,1955-01-25,Female,robert.potter@yahoo.com,+92-309-5090433,"Quetta, Balochistan",2023-09-20,2025-07-10 15:10:33,P543,Books,1278.12,3,,Bank Transfer,Desktop,7,7,Sure court crime save realize staff dark face few theory street.
T100137,C1067,1984-05-28,Female,courtney.gonzalez@gmail.com,+92-303-5487177,"Islamabad, Capital Territory",2021-03-11,2025-04-21 02:47:31,P671,Groceries,21713.92,5,NEW10,Bank Transfer,Tablet,4,7,Maybe million meet oil former even again coach team pass.
T100138,C1216,1959-06-05,Male,david.alvarez@hotmail.com,+92-340-3064864,"Multan, Punjab",2023-03-03,2025-06-10 13:12:18,P668,Sports,46894.06,2,,Cash,Tablet,3,9,She range author she finish small large either reduce consider interview.
T100139,C1935,1988-03-29,Male,angel.perry@hotmail.com,+92-301-1747019,"Peshawar, Khyber Pakhtunkhwa",2024-09-29,2025-08-20 11:14:41,P632,Groceries,30735.17,2,,Cash,Mobile,3,5,
T100140,C1965,1992-10-20,Male,cheyenne.horton@gmail.com,+92-306-5978445,"Multan, Punjab",2021-07-13,2025-01-16 12:53:33,P750,Sports,24092.34,5,SALE20,JazzCash,Desktop,5,10,Civil there scientist increase environmental laugh.
T100141,C1580,1996-06-10,Female,david.douglas.jr.@outlook.com,+92-306-9582257,"Sialkot, Punjab",2023-09-06,2025-07-29 15:47:38,P679,Clothing,37967.45,2,,Cash,Mobile,6,1,Listen some civil grow child industry though.
T100142,C1897,1969-01-15,Male,patricia.rodriguez@yahoo.com,+92-326-3379596,"Islamabad, Capital Territory",2025-07-15,2024-12-15 18:39:03,P221,Beauty,25400.39,5,,Credit Card,Mobile,2,6,My center painting agree hard rise.
T100143,C1735,2003-03-01,Female,christopher.rubio@gmail.com,+92-300-4763343,"Karachi, Sindh",2021-02-11,2025-02-25 01:22:07,P583,Clothing,10573.97,1,SALE20,JazzCash,Tablet,9,4,Character experience author under western shoulder despite.
T100144,C1322,1966-12-21,Female,amber.wright@hotmail.com,+92-301-4802977,"Islamabad, Capital Territory",2021-12-16,2025-03-04 13:45:04,P641,Sports,6127.46,1,DISCOUNT5,Debit Card,Desktop,3,7,Option firm professor ok discussion each.
T100145,C1217,1957-06-28,Female,joyce.solis@gmail.com,+92-327-7465654,"Faisalabad, Punjab",2020-12-09,2025-02-25 05:35:43,P798,Toys,29198.15,5,,Debit Card,Tablet,6,7,
T100146,C1671,1983-04-22,Female,victoria.larson@hotmail.com,+92-309-6927556,"Peshawar, Khyber Pakhtunkhwa",2025-09-23,2025-10-03 08:10:25,P776,Sports,25011.33,2,,Bank Transfer,Desktop,7,8,Position common performance father shake conference issue away professional.
T100147,C1511,2001-08-31,Male,stephanie.salazar@outlook.com,+92-341-5812480,"Lahore, Punjab",2021-01-04,2025-05-27 16:06:42,P756,Clothing,22759.7,2,NEW10,Credit Card,Desktop,10,9,Method position necessary best daughter blood.
T100148,C1405,1972-10-01,Male,kathy.rivas@gmail.com,+92-314-7454929,"Quetta, Balochistan",2023-06-04,2025-05-29 14:33:19,P596,Toys,45866.43,2,,Bank Transfer,Desktop,7,4,Set American evening move surface.
T100149,C1905,1996-08-03,Male,stephanie.manning@yahoo.com,+92-343-2885904,"Multan, Punjab",2024-02-01,2025-07-04 09:08:42,P900,Clothing,30150.71,3,,Cash,Mobile,2,3,
T100150,C1936,1980-09-23,Female,david.wright@gmail.com,+92-331-3844728,"Islamabad, Capital Territory",2022-07-19,2025-04-04 13:35:20,P729,Electronics,35224.38,2,,Debit Card,Tablet,10,1,Ask politics computer charge wear common baby.
T100151,C1658,1997-10-16,Female,pamela.boyd@hotmail.com,+92-307-4766861,"Karachi, Sindh",2024-11-05,2025-04-05 15:17:46,P174,Sports,7535.65,1,DISCOUNT5,Bank Transfer,Desktop,3,4,Memory treatment both head child itself individual.
T100152,C1469,1994-08-01,Male,denise.jones@hotmail.com,+92-306-5728058,"Islamabad, Capital Territory",2024-01-30,2025-06-22 13:05:49,P472,Electronics,22071.28,4,FREESHIP,Bank Transfer,Desktop,2,2,Yard fear across shake body force news around finally figure card.
T100153,C1146,1970-10-27,Male,devon.flores@yahoo.com,+92-322-2279932,"Rawalpindi, Punjab",2024-02-25,2025-07-05 13:36:27,P131,Electronics,5402.14,5,NEW10,Cash,Desktop,3,7,Amount home now.
T100154,C1271,1998-03-31,Male,brenda.hall@hotmail.com,+92-339-6598972,"Hyderabad, Sindh",2021-02-25,2025-08-12 03:37:05,P479,Sports,19796.44,5,DISCOUNT5,Debit Card,Mobile,7,2,Trouble marriage point lose story minute simply where point example thank see simple budget.
T100155,C1142,1978-07-31,Male,michelle.brown@hotmail.com,+92-307-7048077,"Sialkot, Punjab",2023-02-23,2025-05-16 08:08:17,P922,Books,28066.1,3,NEW10,Cash,Desktop,10,4,Right design probably born cell us speak condition cover admit.
T100156,C1252,1987-10-20,Male,joshua.perry@hotmail.com,+92-305-1727239,"Quetta, Balochistan",2024-01-15,2025-01-01 17:59:32,P705,Clothing,37203.35,4,NEW10,JazzCash,Mobile,8,2,Animal clear education describe.
T100157,C1762,1990-12-12,Male,jason.stein@gmail.com,+92-338-3535087,"Faisalabad, Punjab",2023-09-14,2025-05-19 19:36:18,P539,Books,35591.38,5,FREESHIP,Easypaisa,Desktop,5,8,
T100158,C1574,1999-07-22,Female,melissa.gates@gmail.com,+92-311-8191191,"Rawalpindi, Punjab",2023-12-20,2025-10-03 00:54:10,P284,Toys,7007.92,3,SALE20,JazzCash,Desktop,9,8,Example magazine memory they significant record born likely.
T100159,C1551,1967-02-07,Female,jamie.smith@yahoo.com,+92-333-6617751,"Islamabad, Capital Territory",2025-03-17,2025-08-01 21:46:05,P471,Toys,41527.34,4,,Credit Card,Desktop,7,10,Land stay image participant with everyone real benefit claim recognize book near arm themselves institution again.
T100160,C1269,1975-04-10,Male,paul.castaneda@yahoo.com,+92-338-4042807,"Peshawar, Khyber Pakhtunkhwa",2024-06-16,2025-11-05 13:22:49,P564,Books,16705.05,4,DISCOUNT5,Debit Card,Mobile,10,1,Relationship artist girl culture claim from name country.
T100161,C1764,1970-08-18,Male,jennifer.adkins@outlook.com,+92-343-8134419,"Karachi, Sindh",2024-04-24,2025-02-01 01:07:39,P964,Books,18540.78,4,NEW10,Bank Transfer,Tablet,8,6,About place force conference each morning dog.
T100162,C1598,1974-09-23,Female,lindsey.walker@hotmail.com,+92-309-6059400,"Karachi, Sindh",2023-10-04,2025-04-20 02:27:37,P179,Toys,35319.99,4,,Credit Card,Desktop,9,4,Very network class.
T100163,C1438,2000-04-21,Male,jeffrey.johnson@yahoo.com,+92-339-5815154,"Multan, Punjab",2021-12-22,2025-04-30 04:09:52,P683,Home Decor,15354.13,5,,Bank Transfer,Tablet,5,5,Successful pattern process north particularly arrive.
T100164,C1919,1987-11-10,Female,michael.powell@hotmail.com,+92-322-2743531,"Multan, Punjab",2023-10-17,2025-10-21 21:12:16,P565,Sports,8351.14,1,DISCOUNT5,Bank Transfer,Tablet,9,1,Move it state series value tax concern.
T100165,C1597,1988-03-17,Male,john.anderson@yahoo.com,+92-317-9376038,"Sialkot, Punjab",2023-01-27,2025-07-12 07:24:37,P486,Home Decor,41117.95,5,NEW10,Easypaisa,Desktop,8,4,
T100166,C1408,1997-09-21,Female,alyssa.long@outlook.com,+92-342-7192680,"Multan, Punjab",2025-07-19,2025-09-09 03:32:49,P123,Sports,11486.63,4,FREESHIP,Easypaisa,Desktop,10,9,Year deal the participant history smile where.
T100167,C1370,1981-07-16,Male,alyssa.day@yahoo.com,+92-316-2281267,"Multan, Punjab",2022-06-28,2025-04-27 02:09:12,P809,Groceries,15144.28,3,DISCOUNT5,JazzCash,Mobile,9,9,
T100168,C1224,1995-07-14,Female,joel.williams@gmail.com,+92-300-3493814,"Karachi, Sindh",2025-01-02,2025-08-13 04:04:08,P708,Books,18920.58,3,,JazzCash,Mobile,10,4,Sport imagine section measure play third white.
T100169,C1141,1979-02-25,Female,daniel.murphy@hotmail.com,+92-349-3459356,"Lahore, Punjab",2023-03-31,2025-02-28 11:00:20,P342,Toys,49634.73,5,,Credit Card,Mobile,7,4,Computer lawyer easy need whole board win couple professional social cut difficult.
T100170,C1521,1991-10-30,Male,jamie.walton@gmail.com,+92-320-3479340,"Quetta, Balochistan",2023-02-12,2025-07-14 13:41:31,P229,Books,18767.84,2,DISCOUNT5,Bank Transfer,Mobile,4,4,Charge pull support room difference today leave outside task more foot visit save.
T100171,C1505,1987-07-31,Female,darlene.miller@yahoo.com,+92-324-8494305,"Hyderabad, Sindh",2021-07-22,2025-04-16 07:11:03,P122,Clothing,27589.51,4,,Debit Card,Tablet,2,2,Image time manage believe analysis sense.
T100172,C1093,1974-12-14,Female,joshua.cooke@yahoo.com,+92-346-9026757,"Rawalpindi, Punjab",2024-09-03,2025-01-03 22:29:21,P189,Toys,31416.07,3,,Cash,Desktop,10,6,
T100173,C1773,1961-06-02,Male,matthew.harrington@outlook.com,+92-304-2898577,"Rawalpindi, Punjab",2021-07-27,2025-08-23 20:45:15,P235,Clothing,12863.62,3,NEW10,Credit Card,Desktop,7,2,
T100174,C1048,1969-09-30,Female,nicole.herring@outlook.com,+92-336-8171473,"Islamabad, Capital Territory",2023-07-23,2024-11-09 06:28:12,P541,Sports,12522.46,5,,Cash,Mobile,4,9,
T100175,C1881,1962-06-30,Female,alex.hernandez@outlook.com,+92-346-5672054,"Multan, Punjab",2025-03-05,2024-12-27 04:22:22,P818,Books,21756.45,3,SALE20,Cash,Mobile,1,1,Stay cold play various.
T100176,C1112,2006-03-23,Male,michael.elliott@yahoo.com,+92-309-2517449,"Hyderabad, Sindh",2021-10-24,2025-03-29 01:14:56,P882,Toys,19575.25,5,NEW10,Easypaisa,Mobile,6,2,
T100177,C1156,2006-11-01,Male,michael.wang@outlook.com,+92-320-3139694,"Faisalabad, Punjab",2021-01-16,2025-10-01 08:05:22,P467,Home Decor,47347.36,4,,JazzCash,Mobile,3,7,Beyond pressure entire show perform level know important leave me book.
T100178,C1642,1974-05-26,Male,lawrence.adkins@yahoo.com,+92-311-7459520,"Hyderabad, Sindh",2021-12-10,2025-05-25 22:12:55,P565,Books,45537.02,3,,Credit Card,Desktop,8,7,Industry table poor must federal produce condition push wrong state character hospital happy well human his.
T100179,C1163,1983-05-28,Male,robert.oconnell@yahoo.com,+92-322-6357229,"Peshawar, Khyber Pakhtunkhwa",2021-10-04,2025-08-20 16:46:30,P969,Books,15134.58,2,,Credit Card,Desktop,1,5,
T100180,C1811,1985-04-12,Female,alexander.collins@hotmail.com,+92-331-8110722,"Hyderabad, Sindh",2022-11-30,2025-08-07 01:57:13,P746,Home Decor,39776.52,1,DISCOUNT5,Cash,Mobile,5,9,Particularly government stop catch large final medical not weight.
T100181,C1696,1976-12-28,Female,tina.sanders@gmail.com,+92-330-7944833,"Sialkot, Punjab",2021-06-25,2025-01-10 22:18:04,P634,Electronics,42358.64,2,DISCOUNT5,Credit Card,Tablet,4,1,
T100182,C1432,1971-09-08,Male,angela.vaughn@hotmail.com,+92-338-6594616,"Sialkot, Punjab",2022-05-10,2025-10-29 19:05:19,P691,Sports,35509.15,3,FREESHIP,Easypaisa,Desktop,7,3,For own provide pick.
T100183,C1610,1999-12-05,Male,ashley.barton@gmail.com,+92-308-5125653,"Sialkot, Punjab",2024-01-10,2025-03-30 00:55:32,P672,Home Decor,19561.06,2,DISCOUNT5,JazzCash,Tablet,10,4,Shake scene though often part knowledge physical.
T100184,C1065,1983-10-06,Male,lindsay.martinez@gmail.com,+92-324-8023943,"Rawalpindi, Punjab",2021-05-26,2025-02-26 14:41:12,P950,Toys,36412.34,1,,JazzCash,Desktop,3,7,
T100185,C1394,1962-09-24,Female,dr..hannah.patterson@yahoo.com,+92-335-9339992,"Peshawar, Khyber Pakhtunkhwa",2022-02-27,2025-01-27 00:34:02,P993,Electronics,17399.77,4,,Bank Transfer,Mobile,3,3,Share include opportunity young as just peace.
T100186,C1390,1966-11-03,Male,jonathan.peterson@outlook.com,+92-334-9955185,"Karachi, Sindh",2025-09-17,2024-12-03 19:47:46,P291,Home Decor,31683.04,3,,Bank Transfer,Mobile,6,9,Again about site leader rather marriage next rate sure exist every well cover part.
T100187,C1610,1986-06-23,Female,samantha.garcia@outlook.com,+92-331-9933438,"Quetta, Balochistan",2022-11-12,2025-05-30 00:12:34,P489,Home Decor,17965.48,3,FREESHIP,JazzCash,Desktop,10,1,Suggest both left eye learn want gas.
T100188,C1479,1976-07-20,Female,madison.poole@outlook.com,+92-334-4860680,"Sialkot, Punjab",2021-08-04,2025-01-30 15:08:10,P115,Clothing,14315.09,3,,Cash,Mobile,2,2,Run movie mouth young fall once agreement face act painting production method.
T100189,C1541,1999-10-21,Male,jessica.gross@hotmail.com,+92-324-2402872,"Hyderabad, Sindh",2021-06-28,2025-09-15 13:52:14,P409,Home Decor,4300.09,5,NEW10,JazzCash,Mobile,7,10,
T100190,C1257,1962-07-29,Male,debra.morton@outlook.com,+92-337-8077313,"Faisalabad, Punjab",2020-12-05,2025-09-18 18:08:12,P180,Beauty,31430.16,2,SALE20,Cash,Desktop,5,4,Then force color structure worry clearly.
T100191,C1994,1978-07-03,Female,karen.graham@yahoo.com,+92-333-4679813,"Hyderabad, Sindh",2020-12-17,2025-01-12 22:26:31,P666,Clothing,13533.19,5,DISCOUNT5,Bank Transfer,Desktop,3,9,Which although hundred need top adult.
T100192,C1566,2002-04-12,Female,debra.christian@outlook.com,+92-344-2463815,"Quetta, Balochistan",2023-10-01,2025-08-08 14:07:54,P975,Clothing,46608.18,5,,Cash,Tablet,4,9,Condition movement education minute show a theory of couple program American lot project must.
T100193,C1881,1981-12-09,Female,angelica.keith@outlook.com,+92-315-7068477,"Karachi, Sindh",2021-06-12,2025-06-05 19:40:00,P105,Home Decor,46468.57,4,,Cash,Desktop,1,10,Peace say energy take yes network indeed tend address.
T100194,C1965,2002-10-24,Female,john.bishop@outlook.com,+92-300-4410466,"Faisalabad, Punjab",2022-03-06,2025-09-16 11:43:18,P879,Home Decor,5922.25,3,SALE20,Bank Transfer,Tablet,2,6,
T100195,C1011,1963-07-25,Female,allen.rosales@hotmail.com,+92-301-7080036,"Multan, Punjab",2024-10-07,2025-09-19 20:07:48,P685,Groceries,3369.37,5,NEW10,JazzCash,Tablet,3,4,
T100196,C1696,2007-07-01,Female,daniel.salinas@yahoo.com,+92-335-8951164,"Karachi, Sindh",2023-08-31,2024-12-17 21:50:18,P477,Beauty,346.28,4,SALE20,Easypaisa,Tablet,8,2,Small trip another defense quickly result service.
T100197,C1738,1987-10-08,Male,spencer.haynes@outlook.com,+92-308-2848116,"Peshawar, Khyber Pakhtunkhwa",2021-09-30,2025-08-20 00:54:31,P242,Electronics,853.77,3,,Credit Card,Desktop,5,2,Big thousand sing green data treat.
T100198,C1117,1988-02-20,Male,adam.vaughan@gmail.com,+92-303-6861079,"Sialkot, Punjab",2021-11-19,2024-12-28 17:33:18,P174,Toys,8245.79,1,,Debit Card,Tablet,7,6,Hold best end north stay without professor.
T100199,C1698,1995-10-02,Female,nathan.freeman@hotmail.com,+92-323-3337892,"Lahore, Punjab",2021-04-29,2025-01-19 18:01:05,P902,Groceries,8446.12,1,FREESHIP,Credit Card,Desktop,10,5,It notice me look.
T100200,C1906,1982-11-20,Male,melissa.brewer@outlook.com,+92-318-8724035,"Quetta, Balochistan",2022-01-10,2025-09-27 14:22:54,P572,Clothing,25778.29,3,SALE20,Easypaisa,Tablet,1,4,President most class there sound all.
T100201,C1549,2001-08-12,Male,ricky.davis.ii@outlook.com,+92-309-8064499,"Peshawar, Khyber Pakhtunkhwa",2022-07-18,2024-12-01 05:33:22,P469,Sports,4883.36,5,,Debit Card,Tablet,2,10,Seek into thousand but discuss.
T100202,C1768,1970-10-31,Female,elizabeth.perkins@hotmail.com,+92-315-4535586,"Quetta, Balochistan",2021-07-16,2024-12-25 20:17:57,P443,Groceries,28314.29,4,,Easypaisa,Mobile,8,8,
T100203,C1273,1956-10-26,Male,joseph.coleman@gmail.com,+92-314-1937270,"Sialkot, Punjab",2022-06-05,2025-01-23 12:57:48,P622,Toys,3775.9,2,FREESHIP,JazzCash,Mobile,7,9,Field why capital other analysis.
T100204,C1787,1974-08-25,Male,erin.warner@gmail.com,+92-347-3311922,"Sialkot, Punjab",2021-08-17,2025-06-30 08:52:07,P421,Toys,41739.63,4,SALE20,JazzCash,Tablet,4,2,Ever garden instead total husband trouble close vote help skin call food general.
T100205,C1656,1973-01-30,Male,david.martinez@hotmail.com,+92-307-3400426,"Rawalpindi, Punjab",2021-08-17,2025-01-01 09:58:43,P220,Home Decor,14476.63,4,FREESHIP,Easypaisa,Mobile,2,6,Job local firm international condition voice Congress participant forward.
